Id,Label,d20,d13,d12,d11,d10,d9,d8,d7,d6,d5,d4,d3,d2,d1
1488059674469576712,helwish,138,1270,0,0,172,155,22,290.872,9759,582,1,81,73,17
1488062503556943873,Thekook_is,2,2591,0,0.349,5615,5290,57,290.864,48612,803,150,4304,836,325
1488076985071026182,peace1warrior,109,1270,0,0.028,1116,1084,56,290.697,976,297,21,210,853,32
1488085396353335296,true__euphoria,2,2591,0,0.333,3961,3852,35,290.462,44352,362,29,3504,319,109
1488098664329347077,gukiieswife,2,2591,0,0,3584,3549,60,290.753,39844,705,1,3179,369,35
1488108426714664960,Lemononly_,2,2591,0,0.604,6724,6615,53,290.643,177700,336,1,5992,622,109
1488118490800267274,HawniiCa,2,2591,0,0.136,788,580,40,290.546,7566,878,19,183,378,208
1488122459320553474,Sahar_OT7,2,2591,1,0.737,6973,6836,51,290.654,45989,1302,3,6804,29,137
1488126322626998275,theryhneee,1,1270,0,0,194,130,58,290.688,29863,2485,3,53,74,64
1488138165353336835,dokhtr81,1,1270,0,0.042,1947,1664,59,290.629,40476,1036,22,1393,249,283
1488159011564359688,Armigirl14,922,2165,0,0.257,450,283,15,290.552,341,94,0,120,163,167
1488181469079998470,alyaszadh,918,2166,0,0,39,15,3,290.491,15,229,0,15,0,24
1488197991697629191,FwzhSltn,12,1966,0,0.012,134,17,49,290.424,26591,2073,0,12,5,117
1488202912882991109,Maah_1977M,1,1270,0,0.41,4691,4646,55,290.482,87881,2706,2,4374,270,45
1488204746221621252,uhopeme,2,2591,0,0.184,3857,3282,51,290.426,8867,488,12,2336,934,575
1488213765917233160,betocheeeeeee__,1,1270,0,0,287,234,29,290.435,4969,5903,1,221,12,53
1488232964488155141,callmelacuna,4,1270,0,0.1,414,334,17,290.349,6629,723,2,253,79,80
1488248403486289920,pandw_girl,12,1270,0,0.054,679,638,47,290.36,33326,3241,0,69,569,41
1488258644626006021,aqa_hsyn,168,1270,0,0.038,484,331,61,290.323,12553,604,10,232,89,153
1488284354958839809,the007j,917,2167,0,0,95,62,29,290.252,12443,510,3,54,5,33
1488298520247427072,ohohurmom,4,1270,0,0.551,5477,5407,46,289.914,136839,433,0,5256,151,70
1488364433348902912,Maziarhastam11,43,199,0,0.085,595,506,62,290.031,2848,232,53,366,87,89
1488371739721703425,lifearoundmt,1,1270,0,0,257,215,5,289.985,1308,369,3,201,11,42
1488386737873342467,TymEhsan,1,162,0,0.089,711,658,52,289.761,4313,392,153,480,25,53
1488425981442465796,koorsooyeomid,1,162,0,0.082,265,158,10,289.522,61353,483,0,128,30,107
1488433968638828550,hkim00s,625,810,0,0.026,379,211,58,289.845,947,990,2,175,34,168
1488485612969725955,HichHstm,26,1768,0,0,267,263,57,289.701,417,1765,4,245,14,4
1488486747482701828,zainabe_f,915,2168,0,0,27,18,17,289.694,133,449,0,17,1,9
1488539956171706378,kshkwl13,1,162,0,0.008,364,163,63,289.555,84481,4821,9,126,28,201
1488541526691098630,Vahid73798291,1,1270,0,0,691,566,46,289.379,1113,914,9,427,130,125
1488552004863602694,ashixam,138,1270,0,0.163,558,437,55,289.514,2527,830,1,419,17,121
1488591535813931019,Lorenzo_ak8,11,1966,0,0.025,488,379,55,289.404,1569,166,6,238,135,109
1488604956596838404,Ish4y4n,12,1966,0,0.157,1079,752,60,289.368,111062,4496,12,476,264,327
1488608517846151172,GhYekta,37,162,0,0,218,153,28,288.899,31338,1951,1,125,27,65
1488624079976472578,SamaeiSima,7,541,0,0,294,228,43,289.248,1099,248,18,204,6,66
1488627522619195397,everorange94,16,162,0,0.208,1819,1789,54,289.294,45838,95,7,1776,6,30
1488703335242903554,AnonBabeeee,1,162,0,0.035,855,722,61,289.085,18069,765,32,532,158,133
1488735516866621443,aramo_oarmy,2,2591,1,0.407,10093,9961,53,288.996,77822,1027,11,9857,93,132
1488768542103199746,shahiin25,18,2395,0,0,796,738,54,288.849,10552,619,3,563,172,58
1488794928532664320,ion4ury,1,162,0,0.369,897,861,36,288.843,5640,53,30,816,15,36
1488831979474800641,RaisiCum_Parody,1,1270,0,0,976,635,51,288.746,418718,17678,2,325,308,341
1488920911751356422,balash_azadeh,15,337,0,0,260,190,62,288.504,101066,1087,5,154,31,70
1488925342840594440,ihamym,1,1270,0,0.131,2264,2192,59,288.483,119926,1297,4,2044,144,72
1488928808648552454,Ashlina_79,82,1270,0,0.04,745,530,63,288.479,12835,9850,19,174,337,215
1488933479068966925,44iiiidhm,14,1270,0,0.272,221,144,46,288.461,150632,7661,0,141,3,77
1488946344953888783,barayetooo,14,1966,0,0,61,18,34,288.43,2220,1643,11,2,5,43
1488954934745866243,hereshewas,1,162,0,0.071,661,636,48,288.375,1513,55,4,24,608,25
1488958080222208000,zdzynb,1,1270,0,0.409,2530,2030,18,288.348,29029,3284,0,1089,941,500
1488962236974571521,helma1380_,18,2395,0,0,342,321,55,288.39,11332,33262,0,294,27,21
1488970095195996174,ArmanJawyd,43,199,0,0.139,191,83,42,288.368,2001,168,0,56,27,108
1488971375935209477,p_chapdast,168,1966,0,0.025,239,173,53,288.345,19720,3525,1,22,150,66
1488978032907927552,Mina5352,10,1966,0,0.519,2437,2406,47,288.338,105271,571,0,2402,4,31
1489049013462736896,thvmary,911,2169,0,0,41,8,19,288.142,3389,155,0,7,1,33
1489115506623844358,DANIYEL1382,1,1270,0,0.108,1615,1376,61,287.964,511312,48075,0,1117,259,239
1489117862820290560,Sogolamn,909,2170,0,0,81,65,21,287.952,411,1539,0,9,56,16
1489142068031201280,dinossal,907,2171,0,0,134,99,27,287.885,11965,1441,1,79,19,35
1489188242113146887,sedrichaard,14,1270,0,0,189,153,43,287.763,3457,2905,0,134,19,36
1489233465790935048,_bluemahdis,633,2591,0,0.056,253,130,36,287.588,1308,1011,1,101,28,123
1489235204220801031,RayDeRoth,82,1270,0,0,191,146,29,287.534,2333,254,6,130,10,45
1489259090714894340,Arsha2022,1,1270,0,0.023,317,134,42,287.354,43358,2198,0,103,31,183
1489279804717346818,9xTequila,288,366,0,0.034,192,119,45,287.297,6406,1709,9,85,25,73
1489306687978696705,Nima314725841,13,199,0,0.351,2518,2486,56,287.431,53460,886,43,2400,43,32
1489307673849905152,baqerbieber,1,162,0,0,648,616,25,286.367,48248,517,17,577,22,32
1489318745562652676,BTS_ANGELSS7,2,2591,1,0.141,1860,1824,51,287.353,69665,251,0,1530,294,36
1489335135526924289,Angel__girl20,921,2172,0,0,63,10,24,286.269,14657,3671,0,6,4,53
1489340764303810565,XrMamad,57,1270,0,0.071,723,621,59,287.326,56439,2768,23,412,186,102
1489349930372288516,Z4stay,6,1270,1,0.435,1189,1183,13,287.245,185,451,0,364,819,6
1489379997089423362,hwmed_,58,162,0,0,117,69,38,286.665,1723,41,1,68,0,48
1489383149838733312,QueenAurora91,5,810,0,0.028,520,446,60,287.22,2429,1894,33,98,315,74
1489486167313633282,UserS75401831,2,2591,1,0,526,476,9,286.91,3835,1755,6,362,108,50
1489488696755699712,Amirrezaarap4,1,1270,0,0.29,2376,2337,61,286.937,51043,1149,5,2207,125,39
1489505882455130112,_Thevariant_,3,2591,0,0.358,2059,1872,48,286.836,18286,1889,10,1066,796,187
1489521410552713216,bonyadi33,896,2173,0,0,81,41,29,286.675,333,53,11,19,11,40
1489522223773851654,minelmineli,32,1270,0,0.024,291,187,55,286.84,8145,3005,3,101,83,104
1489534630638325769,Booker_1111,897,2174,0,0,124,70,19,286.802,18106,776,1,26,43,54
1489551060721152000,shayan_j6,475,2240,0,0.012,216,93,60,286.757,2032,889,3,34,56,123
1489555042336182273,sanamrzz,901,2175,0,0,86,32,45,286.618,1609,2522,1,11,20,54
1489677498052923395,isphr_m,58,162,0,0,208,181,40,286.408,905,495,0,165,16,27
1489688994166321157,babyelephent,893,2176,0,0.113,274,206,15,286.249,1847,233,1,21,184,68
1489695777014398984,rub2yw,12,1966,0,0,292,233,42,286.357,14818,6659,0,154,79,59
1489704677579137026,z0heir1,1,162,0,0,999,971,62,286.333,23615,47,8,956,7,28
1489732133128048648,_miss_defender_,1,1270,0,0.324,3872,3651,45,286.23,85923,207,28,3408,215,221
1489732878737027077,aln0ush,29,810,0,0,662,603,57,286.263,1132,1296,3,536,64,59
1489746362518417410,HezaarPaa,38,337,0,0.23,3419,3137,58,286.151,99736,59,159,2958,20,282
1489829362199375882,Zahra_77e,608,1270,0,0.077,621,526,51,285.989,2834,1765,1,194,331,95
1489869735869173760,atena_sn,1,1270,0,0.245,2394,2374,54,285.883,118807,416,3,2331,40,20
1489925066255003649,Fatima14931975,1,337,0,0.013,491,310,53,285.63,5462,94,104,118,88,181
1489926145457983489,AbolfazlBahonar,535,2395,0,0,84,60,37,285.73,503,2731,0,60,0,24
1489933011592400897,IRprotectBTS,1047,2177,1,0,24,10,11,285.675,2938,941,0,7,3,14
1489946196600889358,alisadeqi01,4,1270,0,0.005,109,18,31,285.572,6761,3201,2,10,6,91
1489946361101443074,faty8red6,14,162,0,0,151,137,37,285.666,491,729,0,130,7,14
1489954829254508550,Zizigol0,203,1270,0,0.072,197,190,21,285.597,487,434,0,10,180,7
1489962148549709828,Ni8888yoo,2,2591,0,0,320,320,45,285.611,2541,1012,0,273,47,0
1489993735890866180,fallenparadis,2,2591,1,0.094,1009,913,53,285.523,48210,127,59,620,234,96
1490019910856151051,iamreihne,12,1966,0,0,348,325,37,285.468,17862,4934,0,264,61,23
1490042013898752003,chadore_khaki69,125,2395,0,0,35,11,15,285.336,400,525,0,7,4,24
1490045673676419076,khodeShastam,1,337,0,0.04,421,356,29,285.014,23279,563,62,263,31,65
1490080950365085696,Revolution_R_,5,810,0,0.065,1593,590,64,285.303,131261,2515,16,425,149,1003
1490113666372542465,Raha5756,5,810,0,0,897,864,61,285.212,7682,944,4,857,3,33
1490123112561664004,Msbeans9,1,162,0,0,157,121,38,285.051,485,134,0,110,11,36
1490127475241676802,Amini23A,18,2395,0,0,844,637,63,285.174,23444,10443,20,504,113,207
1490162250061164545,yuna_jim,2,2591,0,0.145,257,176,31,284.976,4674,3061,1,125,50,81
1490224377228500998,Nazinalizade,18,2395,0,0,92,64,52,284.898,38956,19448,0,53,11,28
1490231134441164800,Negar_yeke,1030,2178,0,0.005,178,40,22,284.786,10926,170,2,13,25,138
1490255659253657602,Erfan84206077,528,1270,0,0,285,270,34,284.812,11798,900,3,176,91,15
1490261613672378369,army_77bts,2,2591,1,0.019,1255,854,58,284.751,42850,1495,1,10,843,401
1490273917579128832,l_ghazll,654,1966,0,0,149,98,36,284.762,721,1485,3,75,20,51
1490283233702989824,ailygolmarzi,1,337,0,0,160,124,33,284.725,10936,505,6,112,6,36
1490296991708028931,Anna_07_A,114,970,0,0,106,42,39,284.172,1768,1960,0,9,33,64
1490308235223568389,Baekhyun__1485,3,2591,1,0.521,2644,2631,21,284.622,6551,420,6,1449,1176,13
1490322556842389507,kamangir77,29,337,0,0.021,332,198,60,284.628,8287,2249,15,63,120,134
1490343871737335812,Fatima_m_88,4,1270,0,0.004,103,5,33,284.361,15619,3271,0,1,4,98
1490345030531362825,hat_on_head,1,1270,0,0,479,462,54,284.571,116204,1579,2,223,237,17
1490356963498242048,thelast30vk,228,2591,0,0.595,515,313,20,284.521,460,571,43,227,43,202
1490382024112324609,Jocker_7777_,26,1768,0,0,83,73,32,284.452,574,1228,3,21,49,10
1490395808872603651,_hazza_lo,6,1270,0,0.156,4164,3995,60,284.399,108086,477,44,3159,792,169
1490425210595643399,m0shiZzz,1028,2179,0,0,86,56,17,284.299,276,47,8,38,10,30
1490434149026615298,sepyasli,1,1270,0,0.012,506,64,52,284.253,155460,9459,5,23,36,442
1490477672417300486,zorrow34,9,337,0,0,266,105,60,284.2,6472,736,8,7,90,161
1490558899476385794,imfuckingaramis,4,1270,0,0,278,109,33,283.964,12437,170,2,65,42,169
1490586152142839808,nasi_mmmm,1025,2180,0,0,87,60,5,283.804,1089,317,0,59,1,27
1490616969112043524,Lantooriam,1,162,0,0.274,3945,3672,56,283.721,219369,827,45,3547,80,273
1490619065043402752,JacK_SparroW369,1,162,0,0.171,3028,2927,49,283.471,116650,1847,0,2253,674,101
1490620104127700992,dramaticczz,1,1270,0,0.164,2657,2446,41,283.795,98750,1523,55,2303,88,211
1490674466548031488,KamranMbr,2,2591,0,0,71,15,37,283.093,3000,1566,4,8,3,56
1490683628447227904,lalirzal,1,1270,0,0.088,303,207,63,283.637,124490,23641,0,203,4,96
1490685466517118983,_ylldaa,1024,2181,0,0,141,116,4,283.56,1025,228,1,32,83,25
1490713847585517569,Fatemeh1004,9,337,0,0.026,167,86,59,283.537,81450,2390,33,29,24,81
1490714473845436425,FatyZarry,1,1270,0,0.106,326,237,16,283.534,3174,58,0,195,42,89
1490729150331633666,tiregi_,756,1270,0,0.138,224,145,11,283.439,1030,211,13,109,23,79
1490735428114292739,a_maddy28,6,1270,0,0.375,3574,3312,61,283.489,33623,902,14,3195,103,262
1490742040648421378,meyti706999,2,2591,0,0.527,3676,3372,49,283.47,5284,2100,1,2966,405,304
1490760228438110208,aw_refe,1023,2182,0,0,62,23,24,283.393,4922,1356,0,6,17,39
1490764254504529922,aeusevda,12,1966,0,0.124,275,217,42,283.364,44468,2167,0,89,128,58
1490786133449584640,Najeemyalman,1022,2183,0,0,12,1,19,283.349,3020,7202,0,0,1,11
1490801081739321347,Sevin_222,13,199,0,0,1113,1048,58,283.315,8688,703,17,1019,12,65
1490858563660570638,rahiliiy,1,1270,0,0.153,315,192,58,283.154,69415,6398,3,116,73,123
1490887923314544645,Qala_29,1020,2184,0,0,93,30,46,282.973,1033,492,1,6,23,63
1490914746714963969,shahroee,1,162,0,0.027,393,250,50,282.899,5202,579,0,191,59,143
1490919866915864577,bunnysitizen,3,2591,0,0.449,299,297,4,282.913,270,4045,0,82,215,2
1490924820883820544,Najii3847,1,1270,0,0.329,1268,1160,27,282.971,93257,607,1,1108,51,108
1490933960041541632,mis_powerful20,1,162,0,0.038,852,840,57,282.874,48840,298,49,752,39,12
1490978145276678144,Yegan_oned_,6,1270,0,0.219,789,686,40,282.807,3893,1772,6,312,368,103
1490992568263487492,Golnzkh,12,1966,0,0.117,119,48,51,282.784,50317,5830,3,42,3,71
1490998450342690818,Fatemedq,1,1270,0,0,112,58,37,282.717,20570,2210,5,26,27,54
1491002654977413120,SHITON_KOCHOL,1,162,0,0,1101,300,58,282.751,965,453,28,174,98,801
1491050343714729986,ARasoolabadi,1,1270,0,0,617,552,48,282.411,28023,849,27,506,19,65
1491055743675473932,Arsen_dada,1,162,0,0,692,622,48,282.613,58537,2956,6,606,10,70
1491082682624790652,newversion4030,14,1270,0,0,2527,2210,56,282.538,180102,38019,2,1506,702,317
1491083613391097856,itsvlala,47,2591,0,0,244,229,12,282.528,85,500,0,153,76,15
1491090140856569860,Farhadicon1,43,199,0,0.053,320,195,62,282.518,5241,446,40,44,111,125
1491098454067580928,khoshdelm14,778,2185,0,0,103,58,31,282.487,3702,4082,2,53,3,45
1491098561714528262,feloriya_nm,684,162,0,0,192,177,9,282.441,30037,873,2,162,13,15
1491110183484809216,Mpanaham,18,2395,0,0,62,33,32,282.428,4451,2768,4,18,11,29
1491160572330713090,masi_mjd,32,1270,0,0,531,59,59,282.304,121141,15130,0,11,48,472
1491168579051474947,Denaiiy,2,2591,0,0.429,1267,1091,23,282.293,3101,1796,6,941,144,176
1491169817184940032,iamnaziw,1,162,0,0.587,2787,2406,44,282.195,33053,214,0,2385,21,381
1491170075008770051,Dinosaur7b,2,2591,0,0.416,718,650,15,282.223,22306,845,0,250,400,68
1491176512883617793,33_milad,153,162,0,0,18,5,7,281.21,4427,576,0,4,1,13
1491203743077044226,hana_hakik,3,2591,0,0.842,299,299,3,282.069,42,252,0,122,177,0
1491228804290908161,MuslimShirzad,856,2623,0,0,30,14,38,282.132,19435,39702,7,7,0,16
1491287867997499393,Soren6100,1,162,1,0.134,610,610,49,281.952,26537,440,1,451,158,0
1491294072174170112,Churchileirani,5,810,0,0,236,205,20,281.955,2355,810,1,199,5,31
1491324028409335811,pinkysone_ss,3,2591,0,0.215,959,795,20,281.77,15508,697,15,572,208,164
1491328740772700163,Pikeboo0,1016,2186,0,0.026,199,160,27,281.84,137,437,36,52,72,39
1491357067852058625,Ya3na_,1,1270,0,0.275,4330,4123,63,281.778,102209,1816,9,4093,21,207
1491374685203935232,Asleasal,1,1270,0,0,156,86,33,281.698,1431,1313,0,17,69,70
1491438501996470274,Mg81026263,18,2395,0,0,251,228,54,281.556,8893,1644,2,164,62,23
1491440261494239238,dinosaurBBBB,1,162,0,0.106,1117,960,54,281.379,101314,238,10,919,31,157
1491465755908526082,KimSoye25977424,2,2591,1,0.148,1776,1507,50,281.462,7218,2033,0,799,708,269
1491471434065092612,aboutatrina,41,1270,0,0.039,1178,931,58,281.391,6153,595,28,785,118,247
1491489682043121664,raisondetre_ir,999,2187,0,0,69,69,3,281.313,3,37,0,4,65,0
1491500545038823429,H____xr,1,1270,0,0,25,9,21,280.708,1172,258,0,3,6,16
1491507842557358084,divine1969,364,2591,0,0.148,503,395,19,281.291,15451,249,10,278,107,108
1491523729234427905,khofash_shb,1,1270,0,0,322,79,47,281.247,100017,11893,17,40,22,243
1491669875747655683,mylove_tia,26,1768,0,0,82,66,34,280.91,1263,436,1,47,18,16
1491681909503664131,hanabtsot7,2,2591,1,0.081,255,156,14,280.865,3022,2561,3,137,16,99
1491705700652920833,_roghyh,14,1270,0,0.15,663,531,17,280.819,17996,23406,2,481,48,132
1491733677990203393,Shirin__rgm,12,1966,0,0,400,359,36,280.733,32126,55366,1,335,23,41
1491756646489632772,andishe_1,18,2395,0,0,128,94,31,280.543,2305,1424,1,88,5,34
1491773743856865283,Moein80351338,43,199,0,0.049,431,194,61,280.623,5015,270,0,193,1,237
1491787856569716743,Purple_SkyArmy,2,2591,1,0.153,1246,995,47,280.573,7071,1771,35,770,190,251
1491830576495611916,DarellRakteo,1,162,0,0.317,1597,1510,42,280.4,47771,339,7,1430,73,87
1491838675126210569,jmarriiyaa,2,2591,0,0.096,590,524,39,280.444,59757,2398,53,403,68,66
1491855912667172877,DavooGholami,1,1270,0,0.071,719,538,51,280.33,11792,1482,2,520,16,181
1491884455358836741,Hanish72305817,1,1270,0,0.028,412,96,45,279.979,105444,11030,7,57,32,316
1491885545286471689,Vejingar,13,199,0,0.087,224,132,43,280.321,4171,990,25,85,22,92
1491932130426949634,JustErfanJust,1,1270,0,0.046,978,455,59,280.191,487219,17085,6,233,216,523
1491951786906857472,a_prilgirl,18,2395,0,0,272,223,57,280.132,4138,747,4,202,17,49
1492016344950185984,f4tomi,12,1966,0,0,568,516,37,279.953,6802,1888,0,510,6,52
1492053119844306946,torbannn,12,1966,0,0,292,257,56,279.852,1675,578,10,116,131,35
1492058840627560455,vegaspete_ir,2,2591,0,0.062,867,474,55,279.791,41320,1316,10,107,357,393
1492067252207853572,soltan_poori,12,1966,0,0,244,194,51,279.813,7338,6786,2,188,4,50
1492077259771060241,matildhnw,6,1270,0,0,652,554,62,279.785,6943,1201,2,363,189,98
1492078617421135872,BahmanDolii,3,2591,0,0.036,734,541,60,279.782,71917,869,44,448,49,193
1492092746689040384,phricer,1014,2188,0,0,95,39,44,279.717,1545,352,3,33,3,56
1492095286566653954,PooyaBagherzade,1,162,0,0.031,814,793,60,279.736,13891,220,48,608,137,21
1492098481615474713,guccirad88,38,337,0,0.288,3661,3590,62,279.727,137849,78,13,3559,18,71
1492106463422164993,nokonocean,4,1270,0,0.101,2062,1568,47,279.286,99559,2329,5,1166,397,494
1492114188457627650,erfanmaxor,1013,2189,0,0.009,195,135,35,279.345,697,539,0,4,131,60
1492118215626952706,Alimatravi13,18,2395,0,0,132,111,37,278.972,1572,2937,0,106,5,21
1492125238561320964,alosh_y_85,6,1270,0,0.346,4803,4365,55,279.642,38497,502,71,2929,1365,438
1492139966876426241,YourAnonExol,3,2591,1,0.058,861,701,41,279.613,96951,2366,3,636,62,160
1492190744525819904,sletewarparide,714,162,0,0.034,707,486,53,279.265,5741,985,5,40,441,221
1492195085735374861,tapiroozihotma1,222,810,0,0.114,1266,1008,62,279.466,1500,550,5,412,591,258
1492196714027094019,tarnished_20,4,1270,0,0,174,158,44,279.43,12187,1149,0,49,109,16
1492197006051352578,Prnw0,1,1270,0,0.107,642,521,45,279.463,136095,5539,15,472,34,121
1492208135293054976,Sani94502248,1,1270,0,0,669,635,16,279.413,526,750,6,581,48,34
1492212656178176004,majidmm_ir,1012,2190,0,0,11,2,11,278.649,138,1222,0,1,1,9
1492215047929610249,jimin_angel77,2,2591,0,0.096,311,104,30,279.339,12671,1843,1,94,9,207
1492219990422003713,yonkomatin,732,664,0,0,127,70,33,278.973,10617,3107,4,49,17,57
1492231413604696065,callmepishiii,1,1270,0,0,594,555,49,279.36,47370,1067,1,475,79,39
1492236260873842696,madcarroll0,806,3265,0,0,20,12,9,278.647,21,221,0,10,2,8
1492236495381577736,tatakaee__,1,1270,1,0.254,6197,5733,62,279.346,353101,2112,30,5591,112,464
1492241617809510403,Frhn_021,1,1270,0,0.067,360,250,41,279.338,5589,1561,1,237,12,110
1492242790151036932,thisissomeoneh,2,2591,0,0.286,3689,3402,41,279.329,113486,1174,31,3192,179,287
1492246356018270208,ggglbue,3,2591,0,0.244,1256,1254,62,279.319,23702,223,1,1074,179,2
1492246555834863619,Layzhang9198,862,2191,0,0,77,73,8,279.292,181,800,0,51,22,4
1492267100966047750,Dokhtare_iran_7,1,162,0,0,525,486,41,278.884,11059,604,17,407,62,39
1492360042313654273,AliRostamnejad,18,2395,0,0,827,810,45,279.013,2904,2489,1,794,15,17
1492373073756049408,karbarali1,1,1270,0,0,228,154,31,278.97,36693,6433,0,153,1,74
1492385404397436928,nananazi8,5,810,0,0.019,368,247,59,278.936,13419,698,14,162,71,121
1492398256378232834,3eulgxi,1,1270,0,0.384,7043,6804,48,278.855,70207,744,2,6182,620,239
1492402835044114433,NabSouba,1011,2192,0,0,25,14,19,278.887,63,975,0,3,11,11
1492424561874378752,blue_twenty_one,2,2591,0,0.261,1038,745,21,278.816,34458,1935,8,553,184,293
1492428621041967105,EnghelabiD,1010,2193,0,0,58,15,36,278.816,507,783,5,3,7,43
1492436814119981058,At_ei_,1,162,0,0.09,637,557,56,278.793,44285,435,1,478,78,80
1492444963241611266,Panho_06,1,1270,0,0.13,3196,2975,62,278.775,131454,618,23,2772,180,221
1492460455658360836,Powerchick61,31,1270,0,0.058,1505,1185,57,278.634,171974,7578,3,592,590,320
1492487150465597441,Amirh94h94,1,162,0,0.032,661,517,60,278.655,4366,138,80,185,252,144
1492492527882186763,aniaaaao,1,1270,0,0,662,614,54,278.595,38531,1932,0,543,71,48
1492495452847149057,tinylixiz,3,2591,0,0.324,363,326,36,278.632,973,622,3,52,271,37
1492508068915322888,intrinsicgrau,10,162,0,0,675,667,44,278.602,56689,891,5,645,17,8
1492533877117788164,mahiqm,4,1270,0,0.182,433,406,14,278.272,21797,404,4,240,162,27
1492542334516568069,qhazal04,445,1270,0,0.043,596,530,55,278.457,10348,583,21,331,178,66
1492568395811893261,YourAnonSpider,1,162,0,0,24,5,5,278.364,1042600,165909,1,1,3,19
1492610691605352448,yeganehhabc,77,337,0,0.01,325,234,55,278.319,4013,1263,25,170,39,91
1492702826342105088,sheepfati,2,2591,0,0,776,392,19,278.044,713,1514,0,31,361,384
1492748680994168835,holaannee,1008,2194,0,0,249,204,26,277.921,291,184,2,125,77,45
1492779954857250816,YouAreMyAllYAMA,1,337,0,0.259,2234,2187,52,277.835,26929,1791,13,2122,52,47
1492782894045179910,Nimpel_2,13,162,0,0.051,830,682,51,277.844,10767,197,38,612,32,148
1492811608350990339,Ssaharssahar,404,2591,0,0.027,177,69,40,277.759,1495,363,2,58,9,108
1492873595575574529,ihastiii,1,1270,0,0,194,185,29,277.588,34600,3979,0,162,23,9
1492882817084276739,Magicc_Inc,21,1270,0,0.103,864,722,31,277.264,1489,879,61,458,203,142
1492882915243577349,iZhatis,1,162,0,0,348,328,32,277.536,44986,256,1,236,91,20
1492889840022654981,Roxalanna_J,4,1270,0,0.045,404,254,41,277.449,2191,216,20,208,26,150
1492897736215117827,cuteangelim,1,1270,1,0.186,1157,852,41,277.428,17203,3234,14,783,55,305
1492905861685161995,LittlleMoa,726,2591,0,0,358,316,42,277.291,5762,1538,3,292,21,42
1492970801238269958,Mr_castalia,1,162,0,0,128,37,46,277.32,814,104,0,12,25,91
1493102075785498626,Narcicisisiaa,1,162,0,0.374,8959,8907,59,276.958,269602,531,178,8618,111,52
1493113896026222593,nari_simple,1,1270,0,0,150,128,22,276.933,7468,837,8,42,78,22
1493127083719106561,purple_macaniam,1007,2195,0,0,122,78,7,276.843,592,281,11,63,4,44
1493131254283354116,baboneh_,2,2591,0,0.067,324,110,57,276.885,37855,7421,0,100,10,214
1493143446525206531,saharam_04,65,1270,0,0.08,1130,1075,55,276.776,69354,3111,1,833,241,55
1493157781439922176,azira888,1,162,0,0.153,2329,1967,61,276.812,49628,1613,10,1787,170,362
1493176377314529286,haaammi,117,162,0,0.014,225,77,49,276.726,12989,6560,3,74,0,148
1493216855410020360,sadrabackup,18,2395,0,0,78,60,19,275.492,25366,2640,0,57,3,18
1493272493523705858,Therooii,44,1270,0,0,67,21,35,276.421,148739,2614,1,19,1,46
1493282520682672133,lalisasasa4,70,1270,0,0.165,1787,1111,38,276.121,34169,5459,14,962,135,676
1493293724570423302,armyskitoka,2,2591,1,0.611,4771,4690,45,276.429,115147,2699,21,4586,83,81
1493310041788534784,naziw_way,12,1966,0,0.081,270,256,31,276.384,249,627,0,30,226,14
1493315747820539909,navarozebel,1005,2196,0,0,110,42,44,276.376,2234,5167,2,0,40,68
1493333947371044869,bkkykser83,25,199,0,0,969,899,59,276.326,3853,807,2,721,176,70
1493357908112949250,Mahdi76716524,1,1966,0,0.007,277,111,49,276.124,6484,771,2,1,108,166
1493449094936858624,bahyw__,1,1270,0,0.02,721,631,49,275.906,4688,1620,7,91,533,90
1493459572626972672,_Mahya00_,86,1270,0,0.039,903,781,57,275.905,7318,1567,48,431,302,122
1493479197146243073,Legend112345,1,162,0,0.162,1941,1908,59,275.917,85640,164,138,1747,23,33
1493498916649811968,marya917328592,2,2591,0,0.045,340,193,45,275.768,38419,2595,15,81,97,147
1493533906301243392,Atoosa06789858,5,810,0,0.26,1026,928,36,275.774,31739,4205,14,888,26,98
1493539358388981760,Dr_pandam,608,2277,0,0.023,218,144,46,275.751,30501,7068,5,68,71,74
1493552861724258310,aylin94f,5,810,0,0,1404,1334,45,275.721,13398,5724,3,1324,7,70
1493553808844242945,Irfan043752942,10,1966,0,0.001,107,5,52,275.711,3513,2884,0,0,5,102
1493588119802638337,RM_kyo,2,2591,0,0,119,70,6,275.522,978,1240,1,30,39,49
1493597994905706511,MRYMJSD,1,1270,0,0.302,1821,1814,53,275.597,2497,247,2,1626,186,7
1493603261252878336,__itsatena,96,1270,0,0.025,305,245,49,275.575,13580,4641,4,80,161,60
1493604182812672007,realmeeraj,275,1270,0,0.19,679,586,51,275.578,99150,5268,6,507,73,93
1493618079724711936,Hobiiibts,1003,2197,1,0.052,116,76,11,275.44,697,408,51,17,8,40
1493626375802175492,Parsaurarmy,2,2591,1,0.537,2583,2453,20,275.485,1441,1230,0,2234,219,130
1493632136561270788,Ikigai62,1,1270,0,0.067,845,674,59,275.484,15399,474,10,527,137,171
1493636458606911491,Kindgirlllll,1002,2198,0,0,52,27,24,275.104,202,589,0,19,8,25
1493638673333641220,raziisedighi,3,2591,1,0.38,10610,10554,59,275.431,255474,1476,4,10143,407,56
1493652775913279494,merydass,3,2591,0,0.328,5870,5782,56,275.393,109156,1560,113,5174,495,88
